Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,72,Accommodation and Food Services,1800
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,72,Accommodation and Food Services,1844
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,72,Accommodation and Food Services,2386
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,72,Accommodation and Food Services,2368
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,72,Accommodation and Food Services,2406
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,72,Accommodation and Food Services,2570
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q1,72,Accommodation and Food Services,2160
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,72,Accommodation and Food Services,2285
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,72,Accommodation and Food Services,1981
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,72,Accommodation and Food Services,1937
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,72,Accommodation and Food Services,2436
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,72,Accommodation and Food Services,1591
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,72,Accommodation and Food Services,2318
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q2,72,Accommodation and Food Services,2515
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,72,Accommodation and Food Services,1908
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,72,Accommodation and Food Services,2034
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,72,Accommodation and Food Services,2329
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,72,Accommodation and Food Services,2384
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,72,Accommodation and Food Services,2468
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q3,72,Accommodation and Food Services,2216
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q3,72,Accommodation and Food Services,0
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,72,Accommodation and Food Services,2002
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q4,72,Accommodation and Food Services,2011
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q4,72,Accommodation and Food Services,2276
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q4,72,Accommodation and Food Services,2375
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q4,72,Accommodation and Food Services,2491
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q4,72,Accommodation and Food Services,2477
